dataset,subject,question_id,model_type,stage,cache_name,layer_idx,entropy_raw,entropy_normalized,logit_lens_temperature,vocab_size,kl_prev_layer,kl_vector_align
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,receiver,32,6.34375,0.5316935602583459,1.0,151936,1.003106951713562,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,receiver,33,7.125,0.597173062753216,1.0,151936,0.960891842842102,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,receiver,34,6.1875,0.5185976597593719,1.0,151936,0.9425128698348999,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,receiver,35,4.0625,0.3404934129733249,1.0,151936,1.1133102178573608,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,0,0.6328125,0.05303839702084485,1.0,151936,nan,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,1,1.375,0.11524392439097152,1.0,151936,2.180251121520996,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,2,6.5625,0.5500278209569095,1.0,151936,1.2888062000274658,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,3,6.3125,0.529074380158551,1.0,151936,0.9937686920166016,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,4,1.4375,0.12048228459056114,1.0,151936,1.3358125686645508,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,5,1.4609375,0.12244666966540724,1.0,151936,1.3762346506118774,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,6,5.625,0.4714524179630653,1.0,151936,1.1924558877944946,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,7,6.03125,0.5055017592603978,1.0,151936,0.9162429571151733,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,8,1.796875,0.15060285573820142,1.0,151936,1.089061975479126,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,9,7.0625,0.5919347025536265,1.0,151936,1.0295767784118652,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,10,2.921875,0.24489333933081447,1.0,151936,1.148985505104065,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,11,3.703125,0.31037284182568464,1.0,151936,1.1721587181091309,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,12,5.46875,0.4583565174640913,1.0,151936,0.9998412728309631,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,13,6.53125,0.5474086408571147,1.0,151936,0.8711433410644531,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,14,5.125,0.4295455363663484,1.0,151936,0.9923757314682007,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,15,5.96875,0.5002633990608082,1.0,151936,0.9775936007499695,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,16,6.78125,0.5683620816554732,1.0,151936,0.9078810811042786,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,17,6.21875,0.5212168398591667,1.0,151936,0.8527990579605103,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,18,6.15625,0.515978479659577,1.0,151936,0.8144598007202148,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,19,5.59375,0.4688332378632705,1.0,151936,0.821421205997467,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,20,5.75,0.48192913836224455,1.0,151936,0.8212896585464478,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,21,5.90625,0.49502503886121857,1.0,151936,0.7990913987159729,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,22,5.09375,0.42692635626655356,1.0,151936,0.8750243782997131,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,23,4.28125,0.3588276736718886,1.0,151936,0.8639669418334961,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,24,5.9375,0.49764421896101335,1.0,151936,0.7952126860618591,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,25,5.3125,0.4452606169651172,1.0,151936,0.823708176612854,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,26,6.6875,0.5605045413560887,1.0,151936,0.8514770269393921,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,27,6.75,0.5657429015556784,1.0,151936,0.8366734981536865,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,28,5.96875,0.5002633990608082,1.0,151936,0.8284863233566284,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,29,6.40625,0.5369319204579355,1.0,151936,0.8669945001602173,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,30,5.4375,0.45573733736429645,1.0,151936,0.8122689723968506,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,31,5.71875,0.4793099582624497,1.0,151936,0.930962860584259,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,32,5.90625,0.49502503886121857,1.0,151936,0.9097317457199097,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,33,6.78125,0.5683620816554732,1.0,151936,0.8852980136871338,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,34,5.78125,0.48454831846203933,1.0,151936,0.8762549757957458,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,sharer,35,1.7578125,0.14732888061345792,1.0,151936,1.2201625108718872,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,0,0.6328125,0.05303839702084485,1.0,151936,nan,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,1,1.375,0.11524392439097152,1.0,151936,2.180265188217163,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,2,6.5625,0.5500278209569095,1.0,151936,1.2887966632843018,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,3,6.3125,0.529074380158551,1.0,151936,0.9937469959259033,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,4,1.4375,0.12048228459056114,1.0,151936,1.3358125686645508,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,5,1.4609375,0.12244666966540724,1.0,151936,1.3762346506118774,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,6,5.625,0.4714524179630653,1.0,151936,1.1924195289611816,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,7,6.03125,0.5055017592603978,1.0,151936,0.9162341356277466,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,8,1.796875,0.15060285573820142,1.0,151936,1.089061975479126,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,9,7.0625,0.5919347025536265,1.0,151936,1.0295844078063965,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,10,2.921875,0.24489333933081447,1.0,151936,1.1490155458450317,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,11,3.703125,0.31037284182568464,1.0,151936,1.17219877243042,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,12,5.46875,0.4583565174640913,1.0,151936,0.9998396039009094,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,13,6.53125,0.5474086408571147,1.0,151936,0.8711543679237366,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,14,5.125,0.4295455363663484,1.0,151936,0.9923701882362366,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,15,5.96875,0.5002633990608082,1.0,151936,0.9776082038879395,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,16,6.78125,0.5683620816554732,1.0,151936,0.9078887104988098,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,17,6.21875,0.5212168398591667,1.0,151936,0.8528133630752563,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,18,6.15625,0.515978479659577,1.0,151936,0.8144789934158325,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,19,5.59375,0.4688332378632705,1.0,151936,0.8214277029037476,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,20,5.75,0.48192913836224455,1.0,151936,0.8213069438934326,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,21,5.90625,0.49502503886121857,1.0,151936,0.7990823984146118,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,22,5.09375,0.42692635626655356,1.0,151936,0.8750280141830444,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,23,4.28125,0.3588276736718886,1.0,151936,0.8639688491821289,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,24,5.9375,0.49764421896101335,1.0,151936,0.795231282711029,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,25,5.3125,0.4452606169651172,1.0,151936,0.8237271308898926,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,26,6.6875,0.5605045413560887,1.0,151936,0.8514775633811951,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,27,6.75,0.5657429015556784,1.0,151936,0.8366742730140686,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,28,5.96875,0.5002633990608082,1.0,151936,0.8284770250320435,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,29,6.40625,0.5369319204579355,1.0,151936,0.8669914603233337,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,30,5.4375,0.45573733736429645,1.0,151936,0.8122705817222595,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,31,5.71875,0.4793099582624497,1.0,151936,0.9309485554695129,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,32,5.90625,0.49502503886121857,1.0,151936,0.9097344875335693,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,33,6.78125,0.5683620816554732,1.0,151936,0.8852887153625488,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,34,5.78125,0.48454831846203933,1.0,151936,0.8762543797492981,last
ai2-arc,SPLIT_0_OF_1,0,rosetta,prefill,fused,35,1.7578125,0.14732888061345792,1.0,151936,1.2201874256134033,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,0,0.71484375,0.059913744782806214,1.0,151936,nan,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,1,2.546875,0.21346317813327678,1.0,151936,2.1024270057678223,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,2,6.53125,0.5474086408571147,1.0,151936,1.1062246561050415,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,3,6.25,0.5238360199589615,1.0,151936,0.9903735518455505,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,4,1.21875,0.10214802389199748,1.0,151936,1.3320631980895996,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,5,1.3671875,0.11458912936602282,1.0,151936,1.3565726280212402,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,6,5.625,0.4714524179630653,1.0,151936,1.19805109500885,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,7,6.25,0.5238360199589615,1.0,151936,0.9126855134963989,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,8,1.6171875,0.1355425701643813,1.0,151936,1.0929168462753296,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,9,6.875,0.5762196219548575,1.0,151936,1.0388519763946533,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,10,3.25,0.27239473037865997,1.0,151936,1.1856918334960938,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,11,3.78125,0.31692079207517165,1.0,151936,1.2165186405181885,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,12,5.59375,0.4688332378632705,1.0,151936,1.0535178184509277,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,13,6.5625,0.5500278209569095,1.0,151936,0.9145072102546692,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,14,5.0625,0.4243071761667588,1.0,151936,1.057756781578064,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,15,6.0625,0.5081209393601926,1.0,151936,1.0126012563705444,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,16,6.90625,0.5788388020546524,1.0,151936,0.938217282295227,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,17,6.3125,0.529074380158551,1.0,151936,0.9270517230033875,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,18,6.3125,0.529074380158551,1.0,151936,0.8450903296470642,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,19,5.75,0.48192913836224455,1.0,151936,0.8479517102241516,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,20,6.40625,0.5369319204579355,1.0,151936,0.8549485206604004,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,21,5.96875,0.5002633990608082,1.0,151936,0.8393074870109558,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,22,5.5,0.46097569756388607,1.0,151936,0.9197545051574707,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,23,4.1875,0.35097013337250416,1.0,151936,0.9206247329711914,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,24,6.28125,0.5264552000587562,1.0,151936,0.8477204442024231,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,25,5.59375,0.4688332378632705,1.0,151936,0.9619446992874146,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,26,7.0,0.5866963423540368,1.0,151936,0.9023420810699463,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,27,7.21875,0.6050306030526005,1.0,151936,0.9466328620910645,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,28,6.1875,0.5185976597593719,1.0,151936,0.9545060992240906,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,29,6.5625,0.5500278209569095,1.0,151936,0.9413583278656006,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,30,6.0,0.502882579160603,1.0,151936,0.9810203313827515,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,31,6.15625,0.515978479659577,1.0,151936,0.9912080764770508,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,32,6.1875,0.5185976597593719,1.0,151936,1.0101855993270874,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,33,7.0,0.5866963423540368,1.0,151936,0.9599000811576843,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,34,6.09375,0.5107401194599874,1.0,151936,0.9432131052017212,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,receiver,35,4.125,0.34573177317291454,1.0,151936,1.1144380569458008,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,0,0.71484375,0.059913744782806214,1.0,151936,nan,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,1,1.3359375,0.11196994926622801,1.0,151936,2.1748063564300537,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,2,6.5625,0.5500278209569095,1.0,151936,1.2810461521148682,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,3,6.25,0.5238360199589615,1.0,151936,0.9881167411804199,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,4,1.21875,0.10214802389199748,1.0,151936,1.3320631980895996,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,5,1.3671875,0.11458912936602282,1.0,151936,1.3565726280212402,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,6,5.5625,0.4662140577634757,1.0,151936,1.1971946954727173,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,7,6.25,0.5238360199589615,1.0,151936,0.9076889753341675,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,8,1.6171875,0.1355425701643813,1.0,151936,1.0929168462753296,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,9,6.90625,0.5788388020546524,1.0,151936,1.0284631252288818,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,10,3.15625,0.2645371900792755,1.0,151936,1.1454076766967773,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,11,3.796875,0.3182303821250691,1.0,151936,1.1743038892745972,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,12,5.46875,0.4583565174640913,1.0,151936,1.013685703277588,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,13,6.34375,0.5316935602583459,1.0,151936,0.8775044083595276,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,14,5.03125,0.42168799606696394,1.0,151936,0.9821585416793823,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,15,5.71875,0.4793099582624497,1.0,151936,0.9773903489112854,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,16,6.5,0.5447894607573199,1.0,151936,0.894005298614502,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,17,5.96875,0.5002633990608082,1.0,151936,0.858864426612854,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,18,6.15625,0.515978479659577,1.0,151936,0.8056747913360596,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,19,5.65625,0.4740715980628601,1.0,151936,0.8210931420326233,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,20,5.9375,0.49764421896101335,1.0,151936,0.8198727369308472,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,21,5.78125,0.48454831846203933,1.0,151936,0.7977529764175415,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,22,5.0625,0.4243071761667588,1.0,151936,0.8837352991104126,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,23,4.1875,0.35097013337250416,1.0,151936,0.8688428401947021,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,24,5.9375,0.49764421896101335,1.0,151936,0.8016403913497925,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,25,5.34375,0.44787979706491204,1.0,151936,0.8271030783653259,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,26,6.6875,0.5605045413560887,1.0,151936,0.8603693246841431,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,27,6.78125,0.5683620816554732,1.0,151936,0.8352150917053223,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,28,5.84375,0.48978667866162895,1.0,151936,0.8445603847503662,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,29,6.28125,0.5264552000587562,1.0,151936,0.8748568296432495,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,30,5.6875,0.4766907781626549,1.0,151936,0.819490909576416,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,31,5.84375,0.48978667866162895,1.0,151936,0.9448754787445068,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,32,5.84375,0.48978667866162895,1.0,151936,0.9192686080932617,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,33,6.75,0.5657429015556784,1.0,151936,0.8881182074546814,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,34,5.71875,0.4793099582624497,1.0,151936,0.8748683929443359,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,sharer,35,1.4375,0.12048228459056114,1.0,151936,1.2242693901062012,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,0,0.71484375,0.059913744782806214,1.0,151936,nan,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,1,1.3359375,0.11196994926622801,1.0,151936,2.1748390197753906,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,2,6.5625,0.5500278209569095,1.0,151936,1.2810319662094116,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,3,6.25,0.5238360199589615,1.0,151936,0.9880963563919067,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,4,1.21875,0.10214802389199748,1.0,151936,1.3320631980895996,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,5,1.3671875,0.11458912936602282,1.0,151936,1.3565726280212402,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,6,5.5625,0.4662140577634757,1.0,151936,1.1971473693847656,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,7,6.25,0.5238360199589615,1.0,151936,0.9076793193817139,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,8,1.6171875,0.1355425701643813,1.0,151936,1.0929168462753296,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,9,6.90625,0.5788388020546524,1.0,151936,1.0284695625305176,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,10,3.15625,0.2645371900792755,1.0,151936,1.1454224586486816,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,11,3.796875,0.3182303821250691,1.0,151936,1.174349069595337,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,12,5.46875,0.4583565174640913,1.0,151936,1.0136847496032715,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,13,6.34375,0.5316935602583459,1.0,151936,0.8775067329406738,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,14,5.03125,0.42168799606696394,1.0,151936,0.9821529984474182,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,15,5.71875,0.4793099582624497,1.0,151936,0.9774025678634644,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,16,6.5,0.5447894607573199,1.0,151936,0.8939957022666931,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,17,5.96875,0.5002633990608082,1.0,151936,0.8588593602180481,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,18,6.15625,0.515978479659577,1.0,151936,0.8057014346122742,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,19,5.65625,0.4740715980628601,1.0,151936,0.8211145401000977,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,20,5.9375,0.49764421896101335,1.0,151936,0.8198767900466919,last
ai2-arc,SPLIT_0_OF_1,1,rosetta,prefill,fused,21,5.78125,0.48454831846203933,1.0,151936,0.797753095626831,last
